fold_id,role,episode_index,heldout_task_id,heldout_task_index
loco_v1_fold_04_task_16,train,129,16,15
loco_v1_fold_04_task_16,train,130,16,15
loco_v1_fold_04_task_16,train,131,16,15
loco_v1_fold_04_task_16,train,132,16,15
loco_v1_fold_04_task_16,train,133,16,15
loco_v1_fold_04_task_16,train,134,16,15
loco_v1_fold_04_task_16,train,135,16,15
loco_v1_fold_04_task_16,train,136,16,15
loco_v1_fold_04_task_16,train,137,16,15
loco_v1_fold_04_task_16,train,138,16,15
loco_v1_fold_04_task_16,train,139,16,15
loco_v1_fold_04_task_16,train,140,16,15
loco_v1_fold_04_task_16,train,141,16,15
loco_v1_fold_04_task_16,train,142,16,15
loco_v1_fold_04_task_16,train,143,16,15
loco_v1_fold_04_task_16,train,144,16,15
loco_v1_fold_04_task_16,train,145,16,15
loco_v1_fold_04_task_16,train,146,16,15
loco_v1_fold_04_task_16,train,147,16,15
loco_v1_fold_04_task_16,train,148,16,15
loco_v1_fold_04_task_16,train,149,16,15
loco_v1_fold_04_task_16,train,150,16,15
loco_v1_fold_04_task_16,train,151,16,15
loco_v1_fold_04_task_16,train,152,16,15
loco_v1_fold_04_task_16,train,153,16,15
loco_v1_fold_04_task_16,train,154,16,15
loco_v1_fold_04_task_16,train,155,16,15
loco_v1_fold_04_task_16,train,156,16,15
loco_v1_fold_04_task_16,train,157,16,15
loco_v1_fold_04_task_16,train,158,16,15
loco_v1_fold_04_task_16,train,159,16,15
loco_v1_fold_04_task_16,heldout,75,16,15
loco_v1_fold_04_task_16,heldout,76,16,15
loco_v1_fold_04_task_16,heldout,77,16,15
loco_v1_fold_04_task_16,heldout,78,16,15
loco_v1_fold_04_task_16,heldout,79,16,15
loco_v1_fold_05_task_21,train,0,21,19
loco_v1_fold_05_task_21,train,1,21,19
loco_v1_fold_05_task_21,train,2,21,19
loco_v1_fold_05_task_21,train,3,21,19
loco_v1_fold_05_task_21,train,4,21,19
loco_v1_fold_05_task_21,train,5,21,19
loco_v1_fold_05_task_21,train,6,21,19
loco_v1_fold_05_task_21,train,7,21,19
loco_v1_fold_05_task_21,train,8,21,19
loco_v1_fold_05_task_21,train,9,21,19
loco_v1_fold_05_task_21,train,10,21,19
loco_v1_fold_05_task_21,train,11,21,19
loco_v1_fold_05_task_21,train,12,21,19
loco_v1_fold_05_task_21,train,13,21,19
loco_v1_fold_05_task_21,train,14,21,19
loco_v1_fold_05_task_21,train,15,21,19
loco_v1_fold_05_task_21,train,16,21,19
loco_v1_fold_05_task_21,train,17,21,19
loco_v1_fold_05_task_21,train,18,21,19
loco_v1_fold_05_task_21,train,19,21,19
loco_v1_fold_05_task_21,train,20,21,19
loco_v1_fold_05_task_21,train,21,21,19
loco_v1_fold_05_task_21,train,22,21,19
loco_v1_fold_05_task_21,train,23,21,19
loco_v1_fold_05_task_21,train,24,21,19
loco_v1_fold_05_task_21,train,25,21,19
loco_v1_fold_05_task_21,train,26,21,19
loco_v1_fold_05_task_21,train,27,21,19
loco_v1_fold_05_task_21,train,28,21,19
loco_v1_fold_05_task_21,train,29,21,19
loco_v1_fold_05_task_21,train,30,21,19
loco_v1_fold_05_task_21,train,31,21,19
loco_v1_fold_05_task_21,train,32,21,19
loco_v1_fold_05_task_21,train,33,21,19
loco_v1_fold_05_task_21,train,34,21,19
loco_v1_fold_05_task_21,train,35,21,19
loco_v1_fold_05_task_21,train,36,21,19
loco_v1_fold_05_task_21,train,37,21,19
loco_v1_fold_05_task_21,train,38,21,19
loco_v1_fold_05_task_21,train,39,21,19
loco_v1_fold_05_task_21,train,40,21,19
loco_v1_fold_05_task_21,train,41,21,19
loco_v1_fold_05_task_21,train,42,21,19
loco_v1_fold_05_task_21,train,43,21,19
loco_v1_fold_05_task_21,train,44,21,19
loco_v1_fold_05_task_21,train,45,21,19
loco_v1_fold_05_task_21,train,46,21,19
loco_v1_fold_05_task_21,train,47,21,19
loco_v1_fold_05_task_21,train,48,21,19
loco_v1_fold_05_task_21,train,49,21,19
loco_v1_fold_05_task_21,train,50,21,19
loco_v1_fold_05_task_21,train,51,21,19
loco_v1_fold_05_task_21,train,52,21,19
loco_v1_fold_05_task_21,train,53,21,19
loco_v1_fold_05_task_21,train,54,21,19
loco_v1_fold_05_task_21,train,55,21,19
loco_v1_fold_05_task_21,train,56,21,19
loco_v1_fold_05_task_21,train,57,21,19
loco_v1_fold_05_task_21,train,58,21,19
loco_v1_fold_05_task_21,train,59,21,19
loco_v1_fold_05_task_21,train,60,21,19
loco_v1_fold_05_task_21,train,61,21,19
loco_v1_fold_05_task_21,train,62,21,19
loco_v1_fold_05_task_21,train,63,21,19
loco_v1_fold_05_task_21,train,64,21,19
loco_v1_fold_05_task_21,train,65,21,19
loco_v1_fold_05_task_21,train,66,21,19
loco_v1_fold_05_task_21,train,67,21,19
loco_v1_fold_05_task_21,train,68,21,19
loco_v1_fold_05_task_21,train,69,21,19
loco_v1_fold_05_task_21,train,70,21,19
loco_v1_fold_05_task_21,train,71,21,19
loco_v1_fold_05_task_21,train,72,21,19
loco_v1_fold_05_task_21,train,73,21,19
loco_v1_fold_05_task_21,train,74,21,19
loco_v1_fold_05_task_21,train,75,21,19
loco_v1_fold_05_task_21,train,76,21,19
loco_v1_fold_05_task_21,train,77,21,19
loco_v1_fold_05_task_21,train,78,21,19
loco_v1_fold_05_task_21,train,79,21,19
loco_v1_fold_05_task_21,train,80,21,19
loco_v1_fold_05_task_21,train,81,21,19
loco_v1_fold_05_task_21,train,82,21,19
loco_v1_fold_05_task_21,train,83,21,19
loco_v1_fold_05_task_21,train,84,21,19
loco_v1_fold_05_task_21,train,85,21,19
loco_v1_fold_05_task_21,train,86,21,19
loco_v1_fold_05_task_21,train,87,21,19
loco_v1_fold_05_task_21,train,88,21,19
loco_v1_fold_05_task_21,train,89,21,19
loco_v1_fold_05_task_21,train,90,21,19
loco_v1_fold_05_task_21,train,91,21,19
loco_v1_fold_05_task_21,train,92,21,19
loco_v1_fold_05_task_21,train,93,21,19
loco_v1_fold_05_task_21,train,94,21,19
loco_v1_fold_05_task_21,train,100,21,19
loco_v1_fold_05_task_21,train,101,21,19
loco_v1_fold_05_task_21,train,102,21,19
loco_v1_fold_05_task_21,train,103,21,19
loco_v1_fold_05_task_21,train,104,21,19
loco_v1_fold_05_task_21,train,105,21,19
loco_v1_fold_05_task_21,train,106,21,19
loco_v1_fold_05_task_21,train,107,21,19
loco_v1_fold_05_task_21,train,108,21,19
loco_v1_fold_05_task_21,train,109,21,19
loco_v1_fold_05_task_21,train,110,21,19
loco_v1_fold_05_task_21,train,111,21,19
loco_v1_fold_05_task_21,train,112,21,19
loco_v1_fold_05_task_21,train,113,21,19
loco_v1_fold_05_task_21,train,114,21,19
loco_v1_fold_05_task_21,train,115,21,19
loco_v1_fold_05_task_21,train,116,21,19
loco_v1_fold_05_task_21,train,117,21,19
loco_v1_fold_05_task_21,train,118,21,19
loco_v1_fold_05_task_21,train,119,21,19
loco_v1_fold_05_task_21,train,120,21,19
loco_v1_fold_05_task_21,train,121,21,19
loco_v1_fold_05_task_21,train,122,21,19
loco_v1_fold_05_task_21,train,123,21,19
loco_v1_fold_05_task_21,train,124,21,19
loco_v1_fold_05_task_21,train,125,21,19
loco_v1_fold_05_task_21,train,126,21,19
loco_v1_fold_05_task_21,train,127,21,19
loco_v1_fold_05_task_21,train,128,21,19
loco_v1_fold_05_task_21,train,129,21,19
loco_v1_fold_05_task_21,train,130,21,19
loco_v1_fold_05_task_21,train,131,21,19
loco_v1_fold_05_task_21,train,132,21,19
loco_v1_fold_05_task_21,train,133,21,19
loco_v1_fold_05_task_21,train,134,21,19
loco_v1_fold_05_task_21,train,135,21,19
loco_v1_fold_05_task_21,train,136,21,19
loco_v1_fold_05_task_21,train,137,21,19
loco_v1_fold_05_task_21,train,138,21,19
loco_v1_fold_05_task_21,train,139,21,19
loco_v1_fold_05_task_21,train,140,21,19
loco_v1_fold_05_task_21,train,141,21,19
loco_v1_fold_05_task_21,train,142,21,19
loco_v1_fold_05_task_21,train,143,21,19
loco_v1_fold_05_task_21,train,144,21,19
loco_v1_fold_05_task_21,train,145,21,19
loco_v1_fold_05_task_21,train,146,21,19
loco_v1_fold_05_task_21,train,147,21,19
loco_v1_fold_05_task_21,train,148,21,19
loco_v1_fold_05_task_21,train,149,21,19
loco_v1_fold_05_task_21,train,150,21,19
loco_v1_fold_05_task_21,train,151,21,19
loco_v1_fold_05_task_21,train,152,21,19
loco_v1_fold_05_task_21,train,153,21,19
loco_v1_fold_05_task_21,train,154,21,19
loco_v1_fold_05_task_21,train,155,21,19
loco_v1_fold_05_task_21,train,156,21,19
loco_v1_fold_05_task_21,train,157,21,19
loco_v1_fold_05_task_21,train,158,21,19
loco_v1_fold_05_task_21,train,159,21,19
loco_v1_fold_05_task_21,heldout,95,21,19
loco_v1_fold_05_task_21,heldout,96,21,19
loco_v1_fold_05_task_21,heldout,97,21,19
loco_v1_fold_05_task_21,heldout,98,21,19
loco_v1_fold_05_task_21,heldout,99,21,19
loco_v1_fold_06_task_26,train,0,26,24
loco_v1_fold_06_task_26,train,1,26,24
loco_v1_fold_06_task_26,train,2,26,24
loco_v1_fold_06_task_26,train,3,26,24
loco_v1_fold_06_task_26,train,4,26,24
loco_v1_fold_06_task_26,train,5,26,24
loco_v1_fold_06_task_26,train,6,26,24
loco_v1_fold_06_task_26,train,7,26,24
loco_v1_fold_06_task_26,train,8,26,24
loco_v1_fold_06_task_26,train,9,26,24
loco_v1_fold_06_task_26,train,10,26,24
loco_v1_fold_06_task_26,train,11,26,24
loco_v1_fold_06_task_26,train,12,26,24
loco_v1_fold_06_task_26,train,13,26,24
loco_v1_fold_06_task_26,train,14,26,24
loco_v1_fold_06_task_26,train,15,26,24
loco_v1_fold_06_task_26,train,16,26,24
loco_v1_fold_06_task_26,train,17,26,24
loco_v1_fold_06_task_26,train,18,26,24
loco_v1_fold_06_task_26,train,19,26,24
loco_v1_fold_06_task_26,train,20,26,24
loco_v1_fold_06_task_26,train,21,26,24
loco_v1_fold_06_task_26,train,22,26,24
loco_v1_fold_06_task_26,train,23,26,24
loco_v1_fold_06_task_26,train,24,26,24
loco_v1_fold_06_task_26,train,25,26,24
loco_v1_fold_06_task_26,train,26,26,24
loco_v1_fold_06_task_26,train,27,26,24
loco_v1_fold_06_task_26,train,28,26,24
loco_v1_fold_06_task_26,train,29,26,24
loco_v1_fold_06_task_26,train,30,26,24
loco_v1_fold_06_task_26,train,31,26,24
loco_v1_fold_06_task_26,train,32,26,24
loco_v1_fold_06_task_26,train,33,26,24
loco_v1_fold_06_task_26,train,34,26,24
loco_v1_fold_06_task_26,train,35,26,24
loco_v1_fold_06_task_26,train,36,26,24
loco_v1_fold_06_task_26,train,37,26,24
loco_v1_fold_06_task_26,train,38,26,24
loco_v1_fold_06_task_26,train,39,26,24
loco_v1_fold_06_task_26,train,40,26,24
loco_v1_fold_06_task_26,train,41,26,24
loco_v1_fold_06_task_26,train,42,26,24
loco_v1_fold_06_task_26,train,43,26,24
loco_v1_fold_06_task_26,train,44,26,24
loco_v1_fold_06_task_26,train,45,26,24
loco_v1_fold_06_task_26,train,46,26,24
loco_v1_fold_06_task_26,train,47,26,24
loco_v1_fold_06_task_26,train,48,26,24
loco_v1_fold_06_task_26,train,49,26,24
loco_v1_fold_06_task_26,train,50,26,24
loco_v1_fold_06_task_26,train,51,26,24
loco_v1_fold_06_task_26,train,52,26,24
loco_v1_fold_06_task_26,train,53,26,24
loco_v1_fold_06_task_26,train,54,26,24
loco_v1_fold_06_task_26,train,55,26,24
loco_v1_fold_06_task_26,train,56,26,24
loco_v1_fold_06_task_26,train,57,26,24
loco_v1_fold_06_task_26,train,58,26,24
loco_v1_fold_06_task_26,train,59,26,24
loco_v1_fold_06_task_26,train,60,26,24
loco_v1_fold_06_task_26,train,61,26,24
loco_v1_fold_06_task_26,train,62,26,24
loco_v1_fold_06_task_26,train,63,26,24
loco_v1_fold_06_task_26,train,64,26,24
loco_v1_fold_06_task_26,train,65,26,24
loco_v1_fold_06_task_26,train,66,26,24
loco_v1_fold_06_task_26,train,67,26,24
loco_v1_fold_06_task_26,train,68,26,24
loco_v1_fold_06_task_26,train,69,26,24
loco_v1_fold_06_task_26,train,70,26,24
loco_v1_fold_06_task_26,train,71,26,24
loco_v1_fold_06_task_26,train,72,26,24
loco_v1_fold_06_task_26,train,73,26,24
loco_v1_fold_06_task_26,train,74,26,24
loco_v1_fold_06_task_26,train,75,26,24
loco_v1_fold_06_task_26,train,76,26,24
loco_v1_fold_06_task_26,train,77,26,24
loco_v1_fold_06_task_26,train,78,26,24
loco_v1_fold_06_task_26,train,79,26,24
loco_v1_fold_06_task_26,train,80,26,24
loco_v1_fold_06_task_26,train,81,26,24
loco_v1_fold_06_task_26,train,82,26,24
loco_v1_fold_06_task_26,train,83,26,24
loco_v1_fold_06_task_26,train,84,26,24
loco_v1_fold_06_task_26,train,85,26,24
loco_v1_fold_06_task_26,train,86,26,24
loco_v1_fold_06_task_26,train,87,26,24
loco_v1_fold_06_task_26,train,88,26,24
loco_v1_fold_06_task_26,train,89,26,24
loco_v1_fold_06_task_26,train,90,26,24
loco_v1_fold_06_task_26,train,91,26,24
loco_v1_fold_06_task_26,train,92,26,24
loco_v1_fold_06_task_26,train,93,26,24
loco_v1_fold_06_task_26,train,94,26,24
loco_v1_fold_06_task_26,train,95,26,24
loco_v1_fold_06_task_26,train,96,26,24
loco_v1_fold_06_task_26,train,97,26,24
loco_v1_fold_06_task_26,train,98,26,24
loco_v1_fold_06_task_26,train,99,26,24
loco_v1_fold_06_task_26,train,100,26,24
loco_v1_fold_06_task_26,train,101,26,24
loco_v1_fold_06_task_26,train,102,26,24
loco_v1_fold_06_task_26,train,103,26,24
loco_v1_fold_06_task_26,train,104,26,24
loco_v1_fold_06_task_26,train,105,26,24
loco_v1_fold_06_task_26,train,106,26,24
loco_v1_fold_06_task_26,train,107,26,24
loco_v1_fold_06_task_26,train,108,26,24
loco_v1_fold_06_task_26,train,109,26,24
loco_v1_fold_06_task_26,train,110,26,24
loco_v1_fold_06_task_26,train,111,26,24
loco_v1_fold_06_task_26,train,112,26,24
loco_v1_fold_06_task_26,train,113,26,24
loco_v1_fold_06_task_26,train,114,26,24
loco_v1_fold_06_task_26,train,115,26,24
loco_v1_fold_06_task_26,train,116,26,24
loco_v1_fold_06_task_26,train,117,26,24
loco_v1_fold_06_task_26,train,118,26,24
loco_v1_fold_06_task_26,train,119,26,24
loco_v1_fold_06_task_26,train,125,26,24
loco_v1_fold_06_task_26,train,126,26,24
loco_v1_fold_06_task_26,train,127,26,24
loco_v1_fold_06_task_26,train,128,26,24
loco_v1_fold_06_task_26,train,129,26,24
loco_v1_fold_06_task_26,train,130,26,24
loco_v1_fold_06_task_26,train,131,26,24
loco_v1_fold_06_task_26,train,132,26,24
loco_v1_fold_06_task_26,train,133,26,24
loco_v1_fold_06_task_26,train,134,26,24
loco_v1_fold_06_task_26,train,135,26,24
loco_v1_fold_06_task_26,train,136,26,24
loco_v1_fold_06_task_26,train,137,26,24
loco_v1_fold_06_task_26,train,138,26,24
loco_v1_fold_06_task_26,train,139,26,24
loco_v1_fold_06_task_26,train,140,26,24
loco_v1_fold_06_task_26,train,141,26,24
loco_v1_fold_06_task_26,train,142,26,24
loco_v1_fold_06_task_26,train,143,26,24
loco_v1_fold_06_task_26,train,144,26,24
loco_v1_fold_06_task_26,train,145,26,24
loco_v1_fold_06_task_26,train,146,26,24
loco_v1_fold_06_task_26,train,147,26,24
loco_v1_fold_06_task_26,train,148,26,24
loco_v1_fold_06_task_26,train,149,26,24
loco_v1_fold_06_task_26,train,150,26,24
loco_v1_fold_06_task_26,train,151,26,24
loco_v1_fold_06_task_26,train,152,26,24
loco_v1_fold_06_task_26,train,153,26,24
loco_v1_fold_06_task_26,train,154,26,24
loco_v1_fold_06_task_26,train,155,26,24
loco_v1_fold_06_task_26,train,156,26,24
loco_v1_fold_06_task_26,train,157,26,24
loco_v1_fold_06_task_26,train,158,26,24
loco_v1_fold_06_task_26,train,159,26,24
loco_v1_fold_06_task_26,heldout,120,26,24
loco_v1_fold_06_task_26,heldout,121,26,24
loco_v1_fold_06_task_26,heldout,122,26,24
loco_v1_fold_06_task_26,heldout,123,26,24
loco_v1_fold_06_task_26,heldout,124,26,24
loco_v1_fold_07_task_29,train,0,29,27
loco_v1_fold_07_task_29,train,1,29,27
loco_v1_fold_07_task_29,train,2,29,27
loco_v1_fold_07_task_29,train,3,29,27
loco_v1_fold_07_task_29,train,4,29,27
loco_v1_fold_07_task_29,train,5,29,27
loco_v1_fold_07_task_29,train,6,29,27
loco_v1_fold_07_task_29,train,7,29,27
loco_v1_fold_07_task_29,train,8,29,27
loco_v1_fold_07_task_29,train,9,29,27
loco_v1_fold_07_task_29,train,10,29,27
loco_v1_fold_07_task_29,train,11,29,27
loco_v1_fold_07_task_29,train,12,29,27
loco_v1_fold_07_task_29,train,13,29,27
loco_v1_fold_07_task_29,train,14,29,27
loco_v1_fold_07_task_29,train,15,29,27
loco_v1_fold_07_task_29,train,16,29,27
loco_v1_fold_07_task_29,train,17,29,27
loco_v1_fold_07_task_29,train,18,29,27
loco_v1_fold_07_task_29,train,19,29,27
loco_v1_fold_07_task_29,train,20,29,27
loco_v1_fold_07_task_29,train,21,29,27
loco_v1_fold_07_task_29,train,22,29,27
loco_v1_fold_07_task_29,train,23,29,27
loco_v1_fold_07_task_29,train,24,29,27
loco_v1_fold_07_task_29,train,25,29,27
loco_v1_fold_07_task_29,train,26,29,27
loco_v1_fold_07_task_29,train,27,29,27
loco_v1_fold_07_task_29,train,28,29,27
loco_v1_fold_07_task_29,train,29,29,27
loco_v1_fold_07_task_29,train,30,29,27
loco_v1_fold_07_task_29,train,31,29,27
loco_v1_fold_07_task_29,train,32,29,27
loco_v1_fold_07_task_29,train,33,29,27
loco_v1_fold_07_task_29,train,34,29,27
loco_v1_fold_07_task_29,train,35,29,27
loco_v1_fold_07_task_29,train,36,29,27
loco_v1_fold_07_task_29,train,37,29,27
loco_v1_fold_07_task_29,train,38,29,27
loco_v1_fold_07_task_29,train,39,29,27
loco_v1_fold_07_task_29,train,40,29,27
loco_v1_fold_07_task_29,train,41,29,27
loco_v1_fold_07_task_29,train,42,29,27
loco_v1_fold_07_task_29,train,43,29,27
loco_v1_fold_07_task_29,train,44,29,27
loco_v1_fold_07_task_29,train,45,29,27
loco_v1_fold_07_task_29,train,46,29,27
loco_v1_fold_07_task_29,train,47,29,27
loco_v1_fold_07_task_29,train,48,29,27
loco_v1_fold_07_task_29,train,49,29,27
loco_v1_fold_07_task_29,train,50,29,27
loco_v1_fold_07_task_29,train,51,29,27
loco_v1_fold_07_task_29,train,52,29,27
loco_v1_fold_07_task_29,train,53,29,27
loco_v1_fold_07_task_29,train,54,29,27
loco_v1_fold_07_task_29,train,55,29,27
loco_v1_fold_07_task_29,train,56,29,27
loco_v1_fold_07_task_29,train,57,29,27
loco_v1_fold_07_task_29,train,58,29,27
loco_v1_fold_07_task_29,train,59,29,27
loco_v1_fold_07_task_29,train,60,29,27
loco_v1_fold_07_task_29,train,61,29,27
loco_v1_fold_07_task_29,train,62,29,27
loco_v1_fold_07_task_29,train,63,29,27
loco_v1_fold_07_task_29,train,64,29,27
loco_v1_fold_07_task_29,train,65,29,27
loco_v1_fold_07_task_29,train,66,29,27
loco_v1_fold_07_task_29,train,67,29,27
loco_v1_fold_07_task_29,train,68,29,27
loco_v1_fold_07_task_29,train,69,29,27
loco_v1_fold_07_task_29,train,70,29,27
loco_v1_fold_07_task_29,train,71,29,27
loco_v1_fold_07_task_29,train,72,29,27
loco_v1_fold_07_task_29,train,73,29,27
loco_v1_fold_07_task_29,train,74,29,27
loco_v1_fold_07_task_29,train,75,29,27
loco_v1_fold_07_task_29,train,76,29,27
loco_v1_fold_07_task_29,train,77,29,27
loco_v1_fold_07_task_29,train,78,29,27
loco_v1_fold_07_task_29,train,79,29,27
loco_v1_fold_07_task_29,train,80,29,27
loco_v1_fold_07_task_29,train,81,29,27
loco_v1_fold_07_task_29,train,82,29,27
loco_v1_fold_07_task_29,train,83,29,27
loco_v1_fold_07_task_29,train,84,29,27
loco_v1_fold_07_task_29,train,85,29,27
loco_v1_fold_07_task_29,train,86,29,27
loco_v1_fold_07_task_29,train,87,29,27
loco_v1_fold_07_task_29,train,88,29,27
loco_v1_fold_07_task_29,train,89,29,27
loco_v1_fold_07_task_29,train,90,29,27
loco_v1_fold_07_task_29,train,91,29,27
loco_v1_fold_07_task_29,train,92,29,27
loco_v1_fold_07_task_29,train,93,29,27
loco_v1_fold_07_task_29,train,94,29,27
loco_v1_fold_07_task_29,train,95,29,27
loco_v1_fold_07_task_29,train,96,29,27
loco_v1_fold_07_task_29,train,97,29,27
loco_v1_fold_07_task_29,train,98,29,27
loco_v1_fold_07_task_29,train,99,29,27
loco_v1_fold_07_task_29,train,100,29,27
loco_v1_fold_07_task_29,train,101,29,27
loco_v1_fold_07_task_29,train,102,29,27
loco_v1_fold_07_task_29,train,103,29,27
loco_v1_fold_07_task_29,train,104,29,27
loco_v1_fold_07_task_29,train,105,29,27
loco_v1_fold_07_task_29,train,106,29,27
loco_v1_fold_07_task_29,train,107,29,27
loco_v1_fold_07_task_29,train,108,29,27
loco_v1_fold_07_task_29,train,109,29,27
loco_v1_fold_07_task_29,train,110,29,27
loco_v1_fold_07_task_29,train,111,29,27
loco_v1_fold_07_task_29,train,112,29,27
loco_v1_fold_07_task_29,train,113,29,27
loco_v1_fold_07_task_29,train,114,29,27
loco_v1_fold_07_task_29,train,115,29,27
loco_v1_fold_07_task_29,train,116,29,27
loco_v1_fold_07_task_29,train,117,29,27
loco_v1_fold_07_task_29,train,118,29,27
loco_v1_fold_07_task_29,train,119,29,27
loco_v1_fold_07_task_29,train,120,29,27
loco_v1_fold_07_task_29,train,121,29,27
loco_v1_fold_07_task_29,train,122,29,27
loco_v1_fold_07_task_29,train,123,29,27
loco_v1_fold_07_task_29,train,124,29,27
loco_v1_fold_07_task_29,train,125,29,27
loco_v1_fold_07_task_29,train,126,29,27
loco_v1_fold_07_task_29,train,127,29,27
loco_v1_fold_07_task_29,train,128,29,27
loco_v1_fold_07_task_29,train,129,29,27
loco_v1_fold_07_task_29,train,130,29,27
loco_v1_fold_07_task_29,train,131,29,27
loco_v1_fold_07_task_29,train,132,29,27
loco_v1_fold_07_task_29,train,133,29,27
loco_v1_fold_07_task_29,train,134,29,27
loco_v1_fold_07_task_29,train,140,29,27
loco_v1_fold_07_task_29,train,141,29,27
loco_v1_fold_07_task_29,train,142,29,27
loco_v1_fold_07_task_29,train,143,29,27
loco_v1_fold_07_task_29,train,144,29,27
loco_v1_fold_07_task_29,train,145,29,27
loco_v1_fold_07_task_29,train,146,29,27
loco_v1_fold_07_task_29,train,147,29,27
loco_v1_fold_07_task_29,train,148,29,27
loco_v1_fold_07_task_29,train,149,29,27
loco_v1_fold_07_task_29,train,150,29,27
loco_v1_fold_07_task_29,train,151,29,27
loco_v1_fold_07_task_29,train,152,29,27
loco_v1_fold_07_task_29,train,153,29,27
loco_v1_fold_07_task_29,train,154,29,27
loco_v1_fold_07_task_29,train,155,29,27
loco_v1_fold_07_task_29,train,156,29,27
loco_v1_fold_07_task_29,train,157,29,27
loco_v1_fold_07_task_29,train,158,29,27
loco_v1_fold_07_task_29,train,159,29,27
loco_v1_fold_07_task_29,heldout,135,29,27
loco_v1_fold_07_task_29,heldout,136,29,27
loco_v1_fold_07_task_29,heldout,137,29,27
loco_v1_fold_07_task_29,heldout,138,29,27
loco_v1_fold_07_task_29,heldout,139,29,27
loco_v1_fold_08_task_34,train,0,34,31
loco_v1_fold_08_task_34,train,1,34,31
loco_v1_fold_08_task_34,train,2,34,31
loco_v1_fold_08_task_34,train,3,34,31
loco_v1_fold_08_task_34,train,4,34,31
loco_v1_fold_08_task_34,train,5,34,31
loco_v1_fold_08_task_34,train,6,34,31
loco_v1_fold_08_task_34,train,7,34,31
loco_v1_fold_08_task_34,train,8,34,31
loco_v1_fold_08_task_34,train,9,34,31
loco_v1_fold_08_task_34,train,10,34,31
loco_v1_fold_08_task_34,train,11,34,31
loco_v1_fold_08_task_34,train,12,34,31
loco_v1_fold_08_task_34,train,13,34,31
loco_v1_fold_08_task_34,train,14,34,31
loco_v1_fold_08_task_34,train,15,34,31
loco_v1_fold_08_task_34,train,16,34,31
loco_v1_fold_08_task_34,train,17,34,31
loco_v1_fold_08_task_34,train,18,34,31
loco_v1_fold_08_task_34,train,19,34,31
loco_v1_fold_08_task_34,train,20,34,31
loco_v1_fold_08_task_34,train,21,34,31
loco_v1_fold_08_task_34,train,22,34,31
loco_v1_fold_08_task_34,train,23,34,31
loco_v1_fold_08_task_34,train,24,34,31
loco_v1_fold_08_task_34,train,25,34,31
loco_v1_fold_08_task_34,train,26,34,31
loco_v1_fold_08_task_34,train,27,34,31
loco_v1_fold_08_task_34,train,28,34,31
loco_v1_fold_08_task_34,train,29,34,31
loco_v1_fold_08_task_34,train,30,34,31
loco_v1_fold_08_task_34,train,31,34,31
loco_v1_fold_08_task_34,train,32,34,31
loco_v1_fold_08_task_34,train,33,34,31
loco_v1_fold_08_task_34,train,34,34,31
loco_v1_fold_08_task_34,train,35,34,31
loco_v1_fold_08_task_34,train,36,34,31
loco_v1_fold_08_task_34,train,37,34,31
loco_v1_fold_08_task_34,train,38,34,31
loco_v1_fold_08_task_34,train,39,34,31
loco_v1_fold_08_task_34,train,40,34,31
loco_v1_fold_08_task_34,train,41,34,31
loco_v1_fold_08_task_34,train,42,34,31
loco_v1_fold_08_task_34,train,43,34,31
loco_v1_fold_08_task_34,train,44,34,31
loco_v1_fold_08_task_34,train,45,34,31
loco_v1_fold_08_task_34,train,46,34,31
loco_v1_fold_08_task_34,train,47,34,31
loco_v1_fold_08_task_34,train,48,34,31
loco_v1_fold_08_task_34,train,49,34,31
loco_v1_fold_08_task_34,train,50,34,31
loco_v1_fold_08_task_34,train,51,34,31
loco_v1_fold_08_task_34,train,52,34,31
loco_v1_fold_08_task_34,train,53,34,31
loco_v1_fold_08_task_34,train,54,34,31
loco_v1_fold_08_task_34,train,55,34,31
loco_v1_fold_08_task_34,train,56,34,31
loco_v1_fold_08_task_34,train,57,34,31
loco_v1_fold_08_task_34,train,58,34,31
loco_v1_fold_08_task_34,train,59,34,31
loco_v1_fold_08_task_34,train,60,34,31
loco_v1_fold_08_task_34,train,61,34,31
loco_v1_fold_08_task_34,train,62,34,31
loco_v1_fold_08_task_34,train,63,34,31
loco_v1_fold_08_task_34,train,64,34,31
loco_v1_fold_08_task_34,train,65,34,31
loco_v1_fold_08_task_34,train,66,34,31
loco_v1_fold_08_task_34,train,67,34,31
loco_v1_fold_08_task_34,train,68,34,31
loco_v1_fold_08_task_34,train,69,34,31
loco_v1_fold_08_task_34,train,70,34,31
loco_v1_fold_08_task_34,train,71,34,31
loco_v1_fold_08_task_34,train,72,34,31
loco_v1_fold_08_task_34,train,73,34,31
loco_v1_fold_08_task_34,train,74,34,31
loco_v1_fold_08_task_34,train,75,34,31
loco_v1_fold_08_task_34,train,76,34,31
loco_v1_fold_08_task_34,train,77,34,31
loco_v1_fold_08_task_34,train,78,34,31
loco_v1_fold_08_task_34,train,79,34,31
loco_v1_fold_08_task_34,train,80,34,31
loco_v1_fold_08_task_34,train,81,34,31
loco_v1_fold_08_task_34,train,82,34,31
loco_v1_fold_08_task_34,train,83,34,31
loco_v1_fold_08_task_34,train,84,34,31
loco_v1_fold_08_task_34,train,85,34,31
loco_v1_fold_08_task_34,train,86,34,31
loco_v1_fold_08_task_34,train,87,34,31
loco_v1_fold_08_task_34,train,88,34,31
