init_source,init_index,state_label,bowl_key,ramekin_key,settle_steps_executed,done_after_settle,contact_initial,contact_step1,contact_settled,on_initial,on_step1,on_settled,initial_bowl_ramekin_xy_m,step1_bowl_ramekin_xy_m,settled_bowl_ramekin_xy_m,initial_bowl_above_ramekin_m,step1_bowl_above_ramekin_m,settled_bowl_above_ramekin_m,bowl_xy_move_step1_m,bowl_xyz_move_step1_m,bowl_xy_move_settled_m,bowl_xyz_move_settled_m,ramekin_xy_move_step1_m,ramekin_xy_move_settled_m,relative_xy_change_step1_m,relative_z_change_step1_m,relative_xy_change_settled_m,relative_z_change_settled_m,relative_xy_change_step1_to_settled_m,relative_z_change_step1_to_settled_m,agentview_mse_step1,agentview_mse_settled,wrist_mse_step1,wrist_mse_settled,unstable_step1,unstable_settled,initial_bowl_x_m,initial_bowl_y_m,initial_bowl_z_m,initial_ramekin_x_m,initial_ramekin_y_m,initial_ramekin_z_m,step1_bowl_x_m,step1_bowl_y_m,step1_bowl_z_m,step1_ramekin_x_m,step1_ramekin_y_m,step1_ramekin_z_m,settled_bowl_x_m,settled_bowl_y_m,settled_bowl_z_m,settled_ramekin_x_m,settled_ramekin_y_m,settled_ramekin_z_m
hdf5,28,demo_28,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.01145609237975937,0.013397196708143797,0.013198022613287588,0.05389836888171695,0.044308450135474686,0.034020898255776144,0.00247760111843334,0.00973146962166564,0.0030093997136647712,0.019960621997412786,1.5880366435997937e-06,1.5016739981025851e-05,0.0024776643734596452,-0.009589918746242265,0.002998578304799324,-0.019877470625940807,0.0010096090048413923,-0.010287551879698542,0.0005348988925106823,0.001110184472054243,0.0046726674772799015,0.017996810376644135,True,True,-0.20572907856729403,0.21224249754936253,0.9530954330504725,-0.19446610260865033,0.21433711569322425,0.8991970641687556,-0.2078403657311091,0.21353902129151764,0.943684641707799,-0.19446687950636163,0.21433573066964048,0.8993761915723243,-0.2076775892235464,0.21453592137828656,0.9333629739060325,-0.19448104104580624,0.21433864722023888,0.8993420756502564
hdf5,29,demo_29,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.01145609237975392,0.013397196708136818,0.013198022613284907,0.053898368881684866,0.0443084501354446,0.0340208982557717,0.0024776011184303153,0.009731469621659931,0.0030093997136631406,0.01996062199738521,1.5880366436133723e-06,1.5016739981214162e-05,0.002477664373456596,-0.009589918746240267,0.0029985783047974004,-0.019877470625913163,0.001009609004838785,-0.010287551879672896,0.0004852497950196266,0.0008812820888124406,0.003316378453746438,0.015280132181942463,True,True,-0.2252011687377596,0.18995286573038175,0.9530954330504404,-0.21393819277912082,0.1920474838742401,0.8991970641687556,-0.22731245590157267,0.19124938947253434,0.943684641707772,-0.21393896967683215,0.19204609885065632,0.8993761915723274,-0.2271496793940144,0.1922462895593016,0.9333629739060281,-0.2139531312162769,0.19204901540125494,0.8993420756502564
hdf5,30,demo_30,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.011456092379773969,0.013397196708168382,0.013198022613308266,0.053898368881711956,0.04430845013548257,0.034020898255811005,0.0024776011184426353,0.00973146962165319,0.0030093997136645565,0.019960621997373352,1.5880366435513792e-06,1.5016739981006734e-05,0.00247766437346891,-0.009589918746229387,0.002998578304799043,-0.01987747062590095,0.0010096090048352141,-0.010287551879671564,0.0006214785389602184,0.0015086947241798043,0.004615959245711565,0.016444167122244835,True,True,-0.19681279240057065,0.2104690315439622,0.9530954330504675,-0.18554981644191063,0.21256364968781602,0.8991970641687556,-0.19892407956439467,0.21176555528612048,0.9436846417078093,-0.18555059333962193,0.2125622646642323,0.8993761915723267,-0.1987613030568273,0.21276245537288233,0.9333629739060674,-0.1855647548790665,0.21256518121483073,0.8993420756502564
hdf5,31,demo_31,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.011456092379781443,0.013397196708181631,0.013198022613313555,0.0538983688817154,0.04430845013547713,0.03402089825580579,0.002477601118448804,0.009731469621665068,0.003009399713676566,0.019960621997383722,1.5880366436346298e-06,1.501673998087151e-05,0.0024776643734751597,-0.009589918746238268,0.002998578304811167,-0.01987747062590961,0.001009609004852016,-0.010287551879671342,0.0005743421497754753,0.001161388587206602,0.0047485302202403545,0.014949371106922626,True,True,-0.20100170695001596,0.2035276112912092,0.953095433050471,-0.18973873099134866,0.20562222943506478,0.8991970641687556,-0.20311299411384598,0.2048241350333695,0.9436846417078021,-0.18973950788905994,0.20562084441148096,0.899376191572325,-0.20295021760627024,0.20582103512014707,0.9333629739060622,-0.1897536694285044,0.20562376096207952,0.8993420756502564
hdf5,32,demo_32,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.011456092379754415,0.013397196708147542,0.013198022613296112,0.053898368881659664,0.04430845013542761,0.03402089825577226,0.0024776011184458944,0.009731469621653268,0.0030093997136651854,0.019960621997360057,1.5880366436511582e-06,1.5016739981062651e-05,0.0024776643734721725,-0.009589918746232051,0.002998578304799428,-0.019877470625887406,0.0010096090048207086,-0.010287551879655354,0.0006569135584868491,0.0014101978158578277,0.005823574960231781,0.018511371687054634,True,True,-0.20211632228070162,0.20034412936299523,0.9530954330504152,-0.19085334632205755,0.20243874750682792,0.8991970641687556,-0.2042276094445227,0.20164065310516452,0.9436846417077578,-0.1908541232197689,0.20243736248324412,0.8993761915723302,-0.20406483293696182,0.20263755319191315,0.9333629739060286,-0.19086828475921347,0.2024402790338429,0.8993420756502564
hdf5,33,demo_33,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.011456092379801804,0.013397196708216428,0.013198022613342056,0.05389836888176536,0.044308450135538635,0.034020898255841314,0.002477601118469708,0.009731469621661264,0.003009399713678491,0.019960621997398283,1.5880366435755863e-06,1.5016739980550806e-05,0.0024776643734960024,-0.009589918746226722,0.002998578304813405,-0.019877470625924043,0.001009609004834581,-0.010287551879697321,0.000527700234670192,0.0007474978337995708,0.003082873532548547,0.009945475496351719,True,True,-0.2183609232449842,0.18969432036388464,0.9530954330505209,-0.2070979472862927,0.1917889385077213,0.8991970641687556,-0.22047221040882714,0.19099084410606387,0.9436846417078615,-0.207098724184004,0.19178755348413756,0.8993761915723228,-0.2203094339012422,0.1919877441928219,0.9333629739060977,-0.20711288572344813,0.19179047003473587,0.8993420756502564
hdf5,34,demo_34,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.011456092379810405,0.01339719670823159,0.013198022613345536,0.053898368881730274,0.044308450135500665,0.03402089825584376,0.0024776011184720354,0.009731469621662608,0.003009399713685958,0.019960621997362312,1.5880366435755863e-06,1.5016739980647792e-05,0.002477664373498324,-0.009589918746229609,0.0029985783048207507,-0.019877470625886517,0.0010096090048560484,-0.010287551879656909,0.0005249605746939778,0.0008131181821227074,0.0037152525037527084,0.009836656041443348,True,True,-0.22329151284426005,0.2041132480679511,0.9530954330504858,-0.21202853688556134,0.20620786621179613,0.8991970641687556,-0.22540280000811005,0.20540977181012324,0.9436846417078256,-0.21202931378327264,0.2062064811882124,0.899376191572325,-0.22524002350051434,0.2064066718969013,0.9333629739061001,-0.21204347532271686,0.20620939773881083,0.8993420756502564
hdf5,35,demo_35,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.011456092379781586,0.013397196708180062,0.013198022613310982,0.0538983688817376,0.04430845013549212,0.03402089825579846,0.002477601118447003,0.009731469621674595,0.003009399713681091,0.01996062199741382,1.5880366435997937e-06,1.5016739980969193e-05,0.0024776643734733057,-0.009589918746245485,0.0029985783048153596,-0.019877470625939142,0.001009609004860631,-0.010287551879693657,0.00051128986524418,0.0009436176042072475,0.00367804360575974,0.012762241065502167,True,True,-0.21257274678476498,0.1972733994552927,0.9530954330504934,-0.2013097708260984,0.19936801759915296,0.8991970641687558,-0.2146840339485938,0.1985699231974515,0.9436846417078142,-0.2013105477238097,0.1993666325755692,0.8993761915723221,-0.21452125744101744,0.19956682328423808,0.9333629739060548,-0.20132470926325421,0.1993695491261681,0.8993420756502564
hdf5,36,demo_36,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.01145609237979792,0.013397196708205241,0.013198022613332286,0.053898368881781344,0.04430845013555729,0.03402089825584287,0.00247760111846183,0.009731469621657433,0.0030093997136673976,0.019960621997410877,1.5880366435378006e-06,1.5016739980507604e-05,0.002477664373488133,-0.009589918746224058,0.002998578304802052,-0.019877470625938476,0.0010096090048272502,-0.010287551879714418,0.00071189203299582,0.0014297324232757092,0.006179988384246826,0.021561771631240845,True,True,-0.20166016884628762,0.19238321692834984,0.9530954330505369,-0.190397192887602,0.19447783507219704,0.8991970641687556,-0.2037714560101243,0.19367974067052418,0.9436846417078794,-0.1903979697853133,0.19447645004861333,0.8993761915723221,-0.203608679502542,0.19467664075727562,0.9333629739060992,-0.19041213132475737,0.194479366599212,0.8993420756502564
hdf5,37,demo_37,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.01145609237978504,0.013397196708182287,0.01319802261331343,0.053898368881749814,0.04430845013551776,0.03402089825581878,0.002477601118446921,0.009731469621660079,0.003009399713666266,0.019960621997403352,1.5880366435997937e-06,1.5016739980889191e-05,0.002477664373473225,-0.009589918746232051,0.0029985783048005277,-0.019877470625931037,0.001009609004840374,-0.010287551879698986,0.000485482276417315,0.0010983723914250731,0.004596350248903036,0.012911622412502766,True,True,-0.22445042058026493,0.1962469642993386,0.9530954330505054,-0.21318744462159478,0.1983415824431985,0.8991970641687556,-0.22656170774409254,0.19754348804149924,0.9436846417078412,-0.21318822151930608,0.19834019741961473,0.8993761915723234,-0.22639893123651644,0.19854038812826533,0.9333629739060751,-0.2132023830587505,0.19834311397021367,0.8993420756502564
hdf5,38,demo_38,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.011456092379718714,0.01339719670809141,0.013198022613261843,0.0538983688816258,0.04430845013539131,0.03402089825572774,0.002477601118425098,0.009731469621647545,0.0030093997136482536,0.01996062199736804,1.5880366436375796e-06,1.501673998102302e-05,0.0024776643734514036,-0.009589918746234494,0.0029985783047827355,-0.019877470625898064,0.001009609004799754,-0.01028755187966357,0.0005473678465932608,0.0011663750046864152,0.004557509440928698,0.015505918301641941,True,True,-0.21726441036659355,0.20471739874623668,0.9530954330503814,-0.2060014344079852,0.20681201689006617,0.8991970641687556,-0.21937569753039393,0.20601392248839995,0.9436846417077244,-0.20600221130569654,0.20681063186648238,0.8993761915723331,-0.2192129210228555,0.2070108225751309,0.9333629739059841,-0.20601637284514113,0.20681354841708077,0.8993420756502564
hdf5,39,demo_39,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.011456092379814604,0.013397196708223924,0.013198022613340505,0.05389836888179389,0.044308450135548405,0.03402089825584387,0.0024776011184571042,0.009731469621681461,0.0030093997136953978,0.01996062199742684,1.5880366435106435e-06,1.5016739981023717e-05,0.0024776643734834443,-0.009589918746245485,0.0029985783048298758,-0.019877470625950022,0.0010096090048833343,-0.010287551879704537,0.0004968861467204988,0.001007223967462778,0.004444871563464403,0.015338615514338017,True,True,-0.2093494664001829,0.2054236784147091,0.9530954330505498,-0.19808649044148494,0.20751829655858114,0.8991970641687559,-0.2114607535640235,0.20672020215686804,0.9436846417078661,-0.19808726733919615,0.20751691153499743,0.8993761915723177,-0.21129797705643344,0.20771710224367487,0.9333629739061002,-0.19810142887864082,0.20751982808559602,0.8993420756502564
hdf5,40,demo_40,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.011456092379736769,0.01339719670812213,0.013198022613285695,0.05389836888164623,0.04430845013541307,0.03402089825574872,0.0024776011184398012,0.009731469621651717,0.0030093997136615767,0.0199606219973695,1.588036643661787e-06,1.5016739981042836e-05,0.0024776643734661223,-0.009589918746233161,0.0029985783047959346,-0.01987747062589751,0.0010096090048065662,-0.010287551879664347,0.000504318333696574,0.00085496436804533,0.003942036535590887,0.014305061660706997,True,True,-0.19784246807668449,0.20518099348078442,0.9530954330504018,-0.18657949211805583,0.20727561162460342,0.8991970641687556,-0.1999537552404965,0.20647751722295685,0.9436846417077444,-0.18658026901576716,0.2072742266010196,0.8993761915723313,-0.1997909787329496,0.20747441730969343,0.9333629739060051,-0.18659443055521174,0.20727714315161822,0.8993420756502564
hdf5,41,demo_41,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.01145609237975083,0.013397196708138456,0.013198022613284868,0.05389836888166544,0.044308450135420285,0.03402089825575483,0.002477601118437334,0.009731469621666121,0.0030093997136709594,0.019960621997383868,1.5880366436269508e-06,1.5016739981120704e-05,0.0024776643734635935,-0.009589918746245152,0.002998578304805183,-0.01987747062591061,0.0010096090048416877,-0.010287551879665457,0.0006526606157422066,0.0012549981474876404,0.005383618641644716,0.017790772020816803,True,True,-0.19759611730241222,0.20764632151916315,0.953095433050421,-0.18633314134377468,0.2097409396630113,0.8991970641687556,-0.19970740446622923,0.20894284526132273,0.943684641707748,-0.18633391824148604,0.20973955463942753,0.8993761915723277,-0.19954462795866781,0.20993974534809257,0.9333629739060112,-0.18634807978093065,0.20974247119002631,0.8993420756502564
hdf5,42,demo_42,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.011456092379775011,0.013397196708169384,0.013198022613307825,0.05389836888173127,0.04430845013549012,0.03402089825579624,0.002477601118444715,0.009731469621668536,0.0030093997136764286,0.019960621997409056,1.5880366435997937e-06,1.5016739980907612e-05,0.0024776643734710203,-0.009589918746241155,0.002998578304810944,-0.019877470625935034,0.001009609004848642,-0.01028755187969388,0.0004902320797555149,0.0010447843233123422,0.0039003652054816484,0.011641401797533035,True,True,-0.19972914468503059,0.19197717533155545,0.953095433050487,-0.18846616872636981,0.19407179347541093,0.8991970641687558,-0.20184043184885497,0.1932736990737171,0.9436846417078135,-0.18846694562408112,0.19407040845182716,0.8993761915723234,-0.2016776553412857,0.19427059916049244,0.9333629739060526,-0.1884811071635256,0.19407332500242575,0.8993420756502564
hdf5,43,demo_43,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.01145609237981412,0.013397196708222078,0.013198022613337404,0.05389836888181243,0.04430845013558127,0.03402089825586052,0.0024776011184568765,0.009731469621666372,0.003009399713674512,0.01996062199742523,1.5880366435106435e-06,1.5016739980516097e-05,0.0024776643734832184,-0.009589918746231163,0.0029985783048091536,-0.01987747062595191,0.0010096090048570755,-0.010287551879720747,0.0004752695094794035,0.000856175844091922,0.003107104217633605,0.009133956395089626,True,True,-0.2155060759986695,0.18592345911714367,0.953095433050568,-0.2042431000399721,0.18801807726101605,0.8991970641687556,-0.21761736316250888,0.18721998285930416,0.9436846417078999,-0.2042438769376833,0.18801669223743234,0.8993761915723186,-0.21745458665491735,0.18821688294608432,0.9333629739061169,-0.20425803847712745,0.1880196087880311,0.8993420756502564
hdf5,44,demo_44,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.011456092379733426,0.013397196708113847,0.013198022613277587,0.05389836888165567,0.044308450135424615,0.034020898255749166,0.002477601118434885,0.00973146962164864,0.003009399713653175,0.019960621997377016,1.5880366436511582e-06,1.5016739981065482e-05,0.0024776643734611675,-0.009589918746231052,0.0029985783047873516,-0.0198774706259065,0.001009609004800606,-0.01028755187967545,0.0005721132038161159,0.0009769740281626582,0.0037637047935277224,0.012988043017685413,True,True,-0.22042965425719008,0.19355384004024667,0.9530954330504111,-0.20916667829856636,0.19564845818407395,0.8991970641687554,-0.2225409414209981,0.1948503637824162,0.9436846417077556,-0.20916745519627772,0.19564707316049015,0.899376191572331,-0.22237816491345228,0.19584726386914714,0.9333629739060055,-0.20918161673572228,0.19564998971108896,0.8993420756502564
hdf5,45,demo_45,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.011456092379738112,0.01339719670812528,0.013198022613282335,0.05389836888163313,0.04430845013539564,0.03402089825574295,0.002477601118439971,0.009731469621655626,0.003009399713664226,0.019960621997362656,1.5880366436269508e-06,1.5016739981040701e-05,0.0024776643734662363,-0.009589918746237491,0.0029985783047984348,-0.01987747062589018,0.0010096090048173577,-0.01028755187965269,0.0005283809150569141,0.0013317413395270705,0.0054500955156981945,0.020922599360346794,True,True,-0.21586294341832524,0.2091879353608762,0.9530954330503887,-0.2045999674596964,0.21128255350470165,0.8991970641687556,-0.21797423058213966,0.21048445910304503,0.9436846417077273,-0.20460074435740777,0.2112811684811179,0.8993761915723316,-0.2178114540745868,0.21148135918979172,0.9333629739059993,-0.2046149058968523,0.2112840850317167,0.8993420756502564
hdf5,46,demo_46,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.011456092379777934,0.013397196708178944,0.013198022613315426,0.05389836888171118,0.04430845013548601,0.03402089825581156,0.00247760111845378,0.009731469621651305,0.0030093997136643774,0.01996062199737201,1.5880366436375796e-06,1.5016739980736983e-05,0.0024776643734800794,-0.009589918746225168,0.0029985783047988056,-0.019877470625899618,0.001009609004823385,-0.01028755187967445,0.0006923741311766207,0.0015824148431420326,0.007575283292680979,0.022069118916988373,True,True,-0.20812537491440086,0.1863532486887578,0.9530954330504667,-0.19686239895573426,0.18844786683259793,0.8991970641687556,-0.21023666207823047,0.18764977243092829,0.9436846417078134,-0.1968631758534456,0.18844648180901413,0.8993761915723274,-0.2100738855706576,0.1886466725176776,0.9333629739060679,-0.19687733739288985,0.18844939835961297,0.8993420756502564
hdf5,47,demo_47,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.011456092379699455,0.0133971967080677,0.013198022613249687,0.053898368881581615,0.04430845013535245,0.03402089825570498,0.0024776011184235065,0.00973146962163812,0.003009399713640112,0.01996062199734563,1.5880366436753655e-06,1.5016739981164602e-05,0.002477664373449808,-0.009589918746229165,0.002998578304774245,-0.019877470625876636,0.0010096090047770373,-0.010287551879647472,0.0005452624754980206,0.000819837034214288,0.002935686381533742,0.010658920742571354,True,True,-0.2138087321664552,0.18651249247731286,0.9530954330503372,-0.20254575620786336,0.18860711062112567,0.8991970641687556,-0.21592001933024974,0.18780901621948262,0.9436846417076895,-0.20254653310557472,0.18860572559754185,0.8993761915723371,-0.21575724282272157,0.18880591630619264,0.9333629739059613,-0.20256069464501938,0.18860864214814058,0.8993420756502564
hdf5,48,demo_48,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.01145609237974082,0.013397196708119572,0.013198022613276168,0.05389836888167565,0.04430845013543083,0.034020898255747944,0.0024776011184285,0.009731469621664086,0.003009399713664926,0.01996062199739986,1.5880366436375796e-06,1.5016739981169567e-05,0.0024776643734547993,-0.009589918746244819,0.0029985783047993242,-0.019877470625927707,0.0010096090048332762,-0.010287551879682888,0.000534447084646672,0.000795586674939841,0.0033130869269371033,0.008824977092444897,True,True,-0.21364823663463256,0.1908948073182378,0.9530954330504312,-0.20238526067600537,0.19298942546208686,0.8991970641687556,-0.21575952379844077,0.19219133106039482,0.943684641707758,-0.2023860375737167,0.19298804043850307,0.8993761915723272,-0.21559674729089004,0.1931882311471577,0.9333629739060043,-0.20240019911316143,0.19299095698910154,0.8993420756502564
hdf5,49,demo_49,akita_black_bowl_1,glazed_rim_porcelain_ramekin_1,10,False,False,True,True,False,True,True,0.01145609237973996,0.013397196708118753,0.01319802261327444,0.05389836888167976,0.044308450135430055,0.03402089825574017,0.002477601118428865,0.009731469621670085,0.0030093997136688374,0.01996062199741241,1.588036643624001e-06,1.5016739981255231e-05,0.0024776643734551883,-0.009589918746249704,0.0029985783048031753,-0.019877470625939586,0.0010096090048386111,-0.010287551879689882,0.0007781534804962575,0.0021491313818842173,0.0062430123798549175,0.02882319875061512,True,True,-0.221342146814867,0.1950788258351759,0.9530954330504355,-0.2100791708562408,0.19717344397902564,0.8991970641687558,-0.22345343397867534,0.1963753495773334,0.9436846417077562,-0.2100799477539521,0.19717205895544185,0.8993761915723262,-0.22329065747112375,0.19737224966410155,0.9333629739059965,-0.21009410929339695,0.19717497550604035,0.8993420756502564
